"id","latitude","longitude","type","brand","taken","pickedup","imageUri","ByteArrayImage","X"
"102","'6D065560-EA7A-4D24-BB44-AB68DAFFB47C'",52.362938,4.931561," Kleine PET-fles"," Spa"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/20150405_141138_16877251960_l.jpg'"," ''",NA
"103","'E764AF7A-ABCA-4D41-B096-DB1C9CD4CD47'",52.3627,4.932397," Kleine PET-fles"," AA"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/20150405_141143_17038811636_l.jpg'"," ''",NA
"104","'CDDFE0BD-E2B5-4CBE-A17C-41389F318C8B'",52.3627,4.932397," Aluminium blikje"," Felsgold"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/20150405_141200_16878566459_l.jpg'"," ''",NA
"105","'90D4706F-D9A6-4D49-9FE9-C5A1933A6AED'",52.3627,4.932397," Aluminium blikje"," Anders"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/20150405_141208_16877247790_l.jpg'"," ''",NA
"106","'8C5457D0-5511-44EB-B54B-E03E22872E04'",52.363044,4.93275," Kleine PET-fles"," Anders"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/20150405_141218_16857388007_l.jpg'"," ''",NA
"107","'9DF45804-9C7E-4F91-815B-6CE9FF17E266'",52.363044,4.93275," Aluminium blikje"," Fernandes"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/20150405_141242_17064008721_l.jpg'"," ''",NA
"108","'341B130B-7185-4EE7-84B0-2E03D836730D'",52.363044,4.93275," Aluminium blikje"," Red Bull"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/20150405_141249_16442341944_l.jpg'"," ''",NA
"109","'1031BCC8-444B-4E32-9D02-B11002CF3473'",52.363044,4.93275," Kartonnen pakje"," Appelsientje"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/20150405_141256_17064786195_l.jpg'"," ''",NA
"110","'EB526EB7-4C0B-4D3F-AD37-A64141893197'",52.363044,4.93275," Kleine PET-fles"," Anders"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/20150405_141305_16876986928_l.jpg'"," ''",NA
"111","'2E34DB92-8504-40B4-A759-044461563766'",52.363044,4.93275," Pouch"," Onherkenbaar merk"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/20150405_141332_16877237270_l.jpg'"," ''",NA
"112","'713CD39E-E0A2-412A-BF4E-1221DA7CFA3F'",52.363044,4.93275," Aluminium blikje"," Anders"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/20150405_141358_16889794708_l.jpg'"," ''",NA
"113","'1764D035-7EF3-4B5C-9EC1-531A9C74CCEC'",52.363044,4.93275," Aluminium blikje"," AH"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/20150405_141420_16444615633_l.jpg'"," ''",NA
"114","'2EE0FD3F-0DD1-4DD5-9B03-1E9EA055CA12'",52.363044,4.93275," Aluminium blikje"," AH"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/20150405_141421_16455123874_l.jpg'"," ''",NA
"115","'BD8476D6-7600-406F-9BAC-3A4BC6D86378'",52.359866,4.931733," Kleine PET-fles"," AH"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/20150405_162608_17076725531_l.jpg'"," ''",NA
"116","'7227E1A3-C7C0-4229-A88F-9F5AF4CEB343'",52.35818,4.928591," Kleine PET-fles"," Spa"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/20150405_162731_16870062687_l.jpg'"," ''",NA
"117","'0455DAB2-2DB5-4DEE-B012-DC8B0F35F32B'",52.35818,4.928591," Aluminium blikje"," Anders"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/20150405_162859_17077568835_l.jpg'"," ''",NA
"118","'E12A7761-D5BC-4146-92F0-DE2A43F9A029'",52.357972,4.927238," Aluminium blikje"," Red Bull"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/20150405_162952_16457301453_l.jpg'"," ''",NA
"119","'F0E68C45-ED2E-45A3-BDB1-840D1050A46C'",52.358044,4.926875," Kleine PET-fles"," AA"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/20150405_163135_16870159917_l.jpg'"," ''",NA
"120","'1F61C226-0E4E-4A51-8FCD-67CE38671EAD'",52.358025,4.926883," Kartonnen pakje"," Anders"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/20150405_163159_16889780938_l.jpg'"," ''",NA
"121","'F4ACEF9B-3E44-4B61-826A-02D2F9035F19'",52.358044,4.926844," Aluminium blikje"," Slammers"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/20150405_163228_16889903920_l.jpg'"," ''",NA
"122","'C71DAF3A-7A6D-4FA5-9E13-753CBB3BB3B7'",52.358063,4.926872," Kleine PET-fles"," AA"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/20150405_163319_17051592736_l.jpg'"," ''",NA
"123","'55966780-49BD-4C73-BC6E-66F98797EFBE'",52.358077,4.92688," Aluminium blikje"," Bavaria"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/20150405_163419_16891331249_l.jpg'"," ''",NA
"124","'A1A09AFF-D6E4-46CA-9846-4CF4440EC5EE'",52.358077,4.92688," Aluminium blikje"," Amstel"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/20150405_163511_16889998590_l.jpg'"," ''",NA
"125","'3062897D-2398-454C-A5A4-39FC5F54BC2D'",52.359366,4.923622," Kleine PET-fles"," ARO"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/20150405_164144_16889996750_l.jpg'"," ''",NA
"126","'5EB00816-6D71-4A82-A5B4-9419E0205A84'",52.359383,4.923391," Aluminium blikje"," Schweppes"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/20150405_164303_16455101234_l.jpg'"," ''",NA
"127","'A2A8AE0D-DC97-4C74-A8B8-846A9C4966EA'",52.359383,4.923391," Aluminium blikje"," Heineken"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/20150405_164349_16870141137_l.jpg'"," ''",NA
"128","'EF636863-FDFD-4086-861F-360C3C321FC1'",52.358627,4.923058," Aluminium blikje"," Trekpleister"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/20150405_164631_16889762598_l.jpg'"," ''",NA
"129","'E5BE142F-E5CA-497F-B4A9-5555B99EC4EC'",52.359525,4.923244," Pouch"," 1 de Beste"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/20150405_164734_16457379073_l.jpg'"," ''",NA
"130","'4DD150B8-4FEF-43DC-8987-9785654E66E7'",52.359622,4.923225," Aluminium blikje"," Heineken"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/20150405_164810_17076713071_l.jpg'"," ''",NA
"131","'16973AFB-2638-4DF3-9FEB-C0A5885F0762'",52.359969,4.924577," Aluminium blikje"," Lipton"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/20150405_164909_17076793611_l.jpg'"," ''",NA
"132","'5BEABE20-F754-4200-8725-BE7CCB1A8D7A'",52.359988,4.924655," Aluminium blikje"," Red Bull"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/20150405_165205_16889756048_l.jpg'"," ''",NA
"133","'A3DE1009-8C1A-428A-9DD8-A941D752C8F5'",52.360741,4.925991," Kleine PET-fles"," Mountain Dew"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/20150405_165339_16457369623_l.jpg'"," ''",NA
"134","'5ABC4BFA-ABDA-43BD-A2D1-3D4F6FED67D5'",52.362663,4.928033," Aluminium blikje"," Anders"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/20150405_165649_17051562876_l.jpg'"," ''",NA
"135","'92D443C0-5F37-41E4-A308-FDCF76A62096'",52.362663,4.928033," Kleine PET-fles"," Extran"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/20150405_170109_16457293153_l.jpg'"," ''",NA
"136","'F62EC7E4-B892-4760-AABC-5B6E4FCC3B07'",52.365758,4.93095," Kartonnen pakje"," Wicky"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/20150405_170157_16891301139_l.jpg'"," ''",NA
"137","'CE2503A2-ED98-41B1-AEC1-6F11BBB56E06'",52.366019,4.930897," Kleine PET-fles"," Maaza"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/20150405_170203_17051558706_l.jpg'"," ''",NA
"138","'AFEBB5DA-D9E2-4FB2-83E4-3D76BBFD3628'",52.366019,4.930897," Kartonnen pakje"," Wicky"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/20150405_170208_16889966500_l.jpg'"," ''",NA
"139","'75F9E851-2021-4082-883B-24713974A09B'",52.366019,4.930897," Kleine PET-fles"," AA"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/20150405_170212_16889963460_l.jpg'"," ''",NA
"140","'74E77AB6-7491-4D27-8259-F60C1C7F9022'",52.366019,4.930897," Aluminium blikje"," Fernandes"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/20150405_170250_16889961970_l.jpg'"," ''",NA
"141","'B03A148D-5069-4AD2-A77D-C48FB6CC1223'",52.366,4.932463," Kleine PET-fles"," Dalphin"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/20150405_170542_17077515305_l.jpg'"," ''",NA
"142","'0A237B0B-8D83-4038-B53B-370FC5BD5AE4'",52.366,4.932463," Aluminium blikje"," Heineken"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/20150405_170554_16455067414_l.jpg'"," ''",NA
"143","'3FD5C4E6-1702-40A4-B596-601E8F3B1217'",52.366,4.932463," Aluminium blikje"," Amstel"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/20150405_170605_17076020452_l.jpg'"," ''",NA
"144","'4F3E95E9-9C38-4B75-98F3-C43AB89FFCE0'",52.366302,4.932294," Aluminium blikje"," AH"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/20150405_170632_17076015712_l.jpg'"," ''",NA
"145","'9E9E8720-934B-4138-9155-1D07EFDF94C0'",52.366302,4.932294," Aluminium blikje"," Anders"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/20150405_170646_17051537146_l.jpg'"," ''",NA
"146","'60E1019D-BC60-4FC6-842F-656DBC9E90DF'",52.366302,4.932294," Aluminium blikje"," Lipton"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/20150405_170735_17076012102_l.jpg'"," ''",NA
"147","'CE5B5307-D5BE-404A-9FEC-CC16489215ED'",52.366302,4.932294," Kleine PET-fles"," AA"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/20150405_170738_16457338543_l.jpg'"," ''",NA
"148","'625769E5-3B41-4FB6-8630-618928B8E217'",52.366302,4.932294," Aluminium blikje"," Heineken"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/20150405_170747_16889896080_l.jpg'"," ''",NA
"149","'CB5EE523-45CB-48C5-BF85-677561A8DA47'",52.366302,4.932294," Kleine PET-fles"," Anders"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/20150405_170751_16457336963_l.jpg'"," ''",NA
"150","'2D490F9B-8D90-40DF-81A5-C617E434AF32'",52.366302,4.932294," Aluminium blikje"," AH"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/20150405_170816(0)_16889940240_l.jpg'"," ''",NA
"151","'2FB73AB0-4330-4451-90A8-0225099AE1D6'",52.366302,4.932294," Aluminium blikje"," Anders"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/20150405_170822_16455048144_l.jpg'"," ''",NA
"152","'D102814F-4192-43C4-B2A5-2B74C88B9CD7'",52.366302,4.932294," Aluminium blikje"," AH"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/20150405_170834_17051525036_l.jpg'"," ''",NA
"153","'D148AB53-F90C-452E-9323-B6913936B9D4'",52.366302,4.932294," Aluminium blikje"," Landerbrau"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/20150405_170838_16889711178_l.jpg'"," ''",NA
"154","'3541142D-F377-40CB-8181-22946B276B5D'",52.366302,4.932294," Kleine PET-fles"," Spa"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/20150405_170917_16889932720_l.jpg'"," ''",NA
"155","'30114688-EAF7-4683-B783-727B4CE64BCF'",52.366302,4.932294," Kleine PET-fles"," C1000"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/20150405_170940_17051482576_l.jpg'"," ''",NA
"156","'65FD3C8F-E6E3-4E7D-B188-6648E670A886'",52.366302,4.932294," Pouch"," Capri-Sonne"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/20150405_170945_16455040644_l.jpg'"," ''",NA
"157","'9C5324AF-FCB5-4BBA-B8F3-979F7D589457'",52.366302,4.932294," Pouch"," Anders"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/20150405_171213_17051479786_l.jpg'"," ''",NA
"158","'41E55E25-8C2E-4031-93A3-5098B9D89CC1'",52.365697,4.931855," Aluminium blikje"," Red Bull"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/20150405_171403_17075955812_l.jpg'"," ''",NA
"159","'FCDC5556-9343-447A-8B48-BF098BFF7E20'",52.365697,4.931855," Aluminium blikje"," AH"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/20150405_171408_16455036084_l.jpg'"," ''",NA
"160","'3D3F03AA-C299-4F6D-841F-8738A9C7C3D6'",52.365697,4.931855," Aluminium blikje"," Fernandes"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/20150405_171421_16455033544_l.jpg'"," ''",NA
"161","'2BC406D2-E5AC-4697-8128-2E1D00E6C56F'",52.365538,4.931819," Aluminium blikje"," Coca Cola"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/20150405_171502_17051508506_l.jpg'"," ''",NA
"162","'AD786D49-4867-4298-A141-1352572AD0B9'",52.384388,4.880747," Kartonnen pakje"," Campina"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/20150406_134521_17075540082_l.jpg'"," ''",NA
"163","'7F0FE4CD-92E6-4E7C-872F-BF3B7A0F5C18'",52.360455,4.781977," Aluminium blikje"," Red Bull"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/20150406_141454_17077029915_l.jpg'"," ''",NA
"164","'EC6BFD31-CE0F-4A02-8212-FFE5C6BDAF92'",52.360558,4.781902," Aluminium blikje"," Red Bull"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/20150406_141503_16456869103_l.jpg'"," ''",NA
"165","'14322500-B937-4E25-85A6-2C0442FFCBDA'",52.360572,4.781947," Kleine PET-fles"," Fristi"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/20150406_141531_17076287151_l.jpg'"," ''",NA
"166","'2541E782-586C-4965-900C-21841023D55A'",52.360911,4.782647," Aluminium blikje"," Gulpener"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/20150406_141632_16869621727_l.jpg'"," ''",NA
"167","'18E145F6-AC74-4B4C-964D-C05140F337F1'",52.360927,4.782847," Aluminium blikje"," Fanta"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/20150406_141640_17051059796_l.jpg'"," ''",NA
"168","'148ED22C-B50D-4D97-A5D8-CE7E449B30BC'",52.361083,4.782597," Aluminium blikje"," Red Bull"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/20150406_141655_17076283471_l.jpg'"," ''",NA
"169","'A562E1CF-AF12-4093-9F3C-E5276080AF01'",52.361211,4.782816," Aluminium blikje"," Sprite"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/20150406_141717_16889243908_l.jpg'"," ''",NA
"170","'4B3C6278-51A0-4013-B695-E58F350C8813'",52.361325,4.78298," Kleine PET-fles"," Red Bull"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/20150406_141749_16890798529_l.jpg'"," ''",NA
"171","'E02DA878-9AB5-41EF-96AA-9868F8617516'",52.361327,4.783163," Aluminium blikje"," River"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/20150406_141831_17075530472_l.jpg'"," ''",NA
"172","'11BAAC01-1B1D-4A36-8A41-DE4545895E23'",52.361336,4.783205," Pouch"," Fruitfris"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/20150406_141851_17051053846_l.jpg'"," ''",NA
"173","'D8809BD4-5CAC-4FA3-BB97-451590F996A6'",52.361336,4.783208," Kleine PET-fles"," Spa"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/20150406_141856_17077019445_l.jpg'"," ''",NA
"174","'152FC8FC-AA45-435F-BFAA-E6D6C4332FD4'",52.361336,4.783208," Aluminium blikje"," Amstel"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/20150406_141913_16869613407_l.jpg'"," ''",NA
"175","'9F5EA2D6-F22C-4542-BF50-310A6C6775E4'",52.361336,4.783211," Aluminium blikje"," Amstel"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/20150406_141917_17077017495_l.jpg'"," ''",NA
"176","'ABC61079-6825-451F-9F30-380E62E8BBCC'",52.361336,4.783211," Kleine PET-fles"," Maaza"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/20150406_141949_17077016135_l.jpg'"," ''",NA
"177","'5BFC9ADC-8ED6-4F95-BDBE-2A9CF4010BF4'",52.361336,4.783211," Kleine PET-fles"," Coca Cola"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/20150406_141954_17051048536_l.jpg'"," ''",NA
"178","'5647AD0A-DBE3-43AE-B71B-7D56E03651E1'",52.361336,4.783213," Kleine PET-fles"," Sourcy"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/20150406_142016_16869608757_l.jpg'"," ''",NA
"179","'72C3DDC1-EBFB-42E0-8DC9-E6352198E27B'",52.361336,4.783216," Kleine PET-fles"," Spa"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/20150406_142030_16454566844_l.jpg'"," ''",NA
"180","'92369BFE-ABBD-46A8-8D59-9324453C52D4'",52.361569,4.783961," Aluminium blikje"," Goldenpower"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/20150406_142142_17077008685_l.jpg'"," ''",NA
"181","'CC905E90-6534-42A1-A634-9E2A6AC5D841'",52.361569,4.783958," Kleine PET-fles"," Chaudfontaine"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/20150406_142147_16889225368_l.jpg'"," ''",NA
"182","'173974E1-0F49-431A-8A88-DE0A75DBD5B4'",52.361572,4.783958," Aluminium blikje"," Red Bull"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/20150406_142202_16889223468_l.jpg'"," ''",NA
"183","'12D9D0D9-8868-4F64-9DC2-4447E39B81A7'",52.361702,4.783922," Aluminium blikje"," AH"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/20150406_142212_16889222168_l.jpg'"," ''",NA
"184","'C6C05836-214C-4C36-9063-519B3D2A6315'",52.361758,4.783969," Aluminium blikje"," AH"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/20150406_142219_17051033046_l.jpg'"," ''",NA
"185","'1DB00322-F1DA-452F-953C-19E3D71B5BC2'",52.361763,4.78398," Kleine PET-fles"," Spa"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/20150406_142227_16456838313_l.jpg'"," ''",NA
"186","'B832E4B0-4ADB-4ABD-BF69-5F47653B57E0'",52.36183,4.784086," Aluminium blikje"," Maaza"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/20150406_142242_17075506972_l.jpg'"," ''",NA
"187","'79CDDD0A-895B-457D-A889-A502BD688FF9'",52.36183,4.784241," Aluminium blikje"," Slammers"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/20150406_142253_16454551024_l.jpg'"," ''",NA
"188","'0328D6C5-F6EA-4C3B-A9BB-8BF109EAB826'",52.362038,4.784327," Pouch"," Capri-Sonne"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/20150406_142303_16454549714_l.jpg'"," ''",NA
"189","'32283F70-9B20-4297-8CB7-CAFE99A52894'",52.361911,4.784358," Aluminium blikje"," Red Bull"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/20150406_142312_17076252621_l.jpg'"," ''",NA
"190","'00A41622-2272-449E-8EEB-3A773EDE5456'",52.36188,4.784425," Aluminium blikje"," Red Bull"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/20150406_142329_16889213718_l.jpg'"," ''",NA
"191","'9F1580E3-ED44-4B76-84F6-FD7CD7B0DEA4'",52.36188,4.784425," Aluminium blikje"," Anders"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/20150406_142335_16869585047_l.jpg'"," ''",NA
"192","'18273A98-E6A2-4CE9-AB49-DDDA76BBB380'",52.36188,4.784425," Aluminium blikje"," Bavaria"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/20150406_142341_17076248571_l.jpg'"," ''",NA
"193","'A23D084A-8494-4410-B1DF-5A375DB5BD26'",52.36188,4.784425," Aluminium blikje"," Bavaria"," 2015-05-31 22:00:00 +00:00",0," 'http://trashhuntersappblob.blob.core.windows.net:80/trash/20150406_142344_16456828003_l.jpg'"," ''",NA
